id_loja,cod,varejista,tipo,cep,lat_long,nl,uf
4207,1450829296394771679,RETAILER 1,STORE TYPE 24,77067,"29.95,-95.45",Farmácia Boa Saúde,RR
4208,1451213932926575462,RETAILER 1,STORE TYPE 24,61032,"42.32,-89.64",Farmácia Confiança,RN
4209,1451468077206065177,RETAILER 1,STORE TYPE 24,62656,"40.14,-89.37",Farmácia Vida+,PB
4210,1452121104681277746,RETAILER 1,STORE TYPE 15,38563,"36.21,-86.02",Drogaria Saúde,AP
4211,1453219514276482327,RETAILER 6,STORE TYPE 23,79103,"35.18,-101.79",Drogaria Esperança,MA
4212,1453919335012235413,RETAILER 4,STORE TYPE 14,49444,"43.18,-86.20",Farmácia TopSaúde,MA
4213,1454240925546528994,RETAILER 1,STORE TYPE 24,76567,"30.65,-97.01",Drogaria Esperança,CE
4214,1454728176367296132,RETAILER 6,STORE TYPE 23,94531,"37.97,-121.78",Farmácia São João,SP
4215,1454821764971533759,RETAILER 4,STORE TYPE 14,10028,"40.78,-73.95",Drogaria Esperança,PB
4216,1455407723358404809,RETAILER 6,STORE TYPE 23,40361,"38.21,-84.23",Farmácia Boa Saúde,PI
4217,1455638861977357593,RETAILER 6,STORE TYPE 23,33063,"26.25,-80.21",Farmácia do Povo,PR
4218,1456074416903511229,RETAILER 6,STORE TYPE 23,40330,"37.79,-84.89",Farmácia Boa Saúde,GO
4219,1456603414572464626,RETAILER 1,STORE TYPE 24,16051,"40.94,-80.14",Farmácia Boa Saúde,SC
4220,1458359901190146876,RETAILER 6,STORE TYPE 23,77365,"30.11,-95.27",Drogaria Mais Saúde,MT
4221,1458605192287047606,RETAILER 6,STORE TYPE 23,29860,"33.61,-81.98",Drogaria Brasil,MA
4222,1458834151089446547,RETAILER 7,STORE TYPE 20,87031,"34.60,-107.21",Drogaria Popular,ES
4223,1459498503522120282,RETAILER 1,STORE TYPE 24,28761,"35.69,-81.91",Farmácia Boa Saúde,DF
4224,1460180958856277998,RETAILER 1,STORE TYPE 18,72120,"34.90,-92.24",Farmácia São João,DF
4225,1460180958856277998,RETAILER 1,STORE TYPE 15,72120,"34.90,-92.24",Drogaria Mais Saúde,DF
4226,1460194230038983153,RETAILER 4,STORE TYPE 14,23453,"36.78,-76.07",Farmácia Vida+,MS
4227,1460276105014359686,RETAILER 1,STORE TYPE 18,23663,"37.03,-76.31",Drogaria Popular,RO
4228,1460284544575958251,RETAILER 6,STORE TYPE 23,76801,"31.75,-99.03",Farmácia TopSaúde,SC
4229,1460293065752057877,RETAILER 1,STORE TYPE 24,58012,"46.94,-97.17",Farmácia do Povo,AM
4230,1460614403928898041,RETAILER 4,STORE TYPE 14,33548,"28.15,-82.48",Drogaria Popular,AM
4231,1460908231874110111,RETAILER 1,STORE TYPE 24,32953,"28.44,-80.70",Farmácia Vida+,MA
4232,1461033611899854923,RETAILER 4,STORE TYPE 14,32084,"29.92,-81.37",Farmácia do Povo,PI
4233,1461183627162618804,RETAILER 1,STORE TYPE 18,48212,"42.41,-83.06",Farmácia do Povo,PA
4234,1461268258829183432,RETAILER 1,STORE TYPE 24,29520,"34.68,-79.93",Farmácia Econômica,AP
4235,1462147983990440691,RETAILER 1,STORE TYPE 18,19134,"39.99,-75.11",Farmácia Bem Estar,DF
4236,1462333399083136682,RETAILER 1,STORE TYPE 24,32244,"30.22,-81.75",Drogaria Mais Saúde,ES
4237,1462512950567244488,RETAILER 7,STORE TYPE 20,92336,"34.15,-117.46",Drogaria Viva,RO
4238,1462621348642622094,RETAILER 6,STORE TYPE 23,27520,"35.62,-78.48",Drogaria Viva,DF
4239,1462625724908490227,RETAILER 1,STORE TYPE 18,25177,"38.37,-81.85",Farmácia Boa Saúde,MT
4240,1463042451072395223,RETAILER 6,STORE TYPE 03,72034,"35.05,-92.49",Farmácia Boa Saúde,RJ
4241,1463167673659239178,RETAILER 1,STORE TYPE 24,43106,"39.64,-83.42",Farmácia do Povo,MS
4242,1463584967234238019,RETAILER 7,STORE TYPE 20,77471,"29.55,-95.86",Farmácia do Povo,SP
4243,1463751903749323573,RETAILER 6,STORE TYPE 23,31909,"32.55,-84.92",Drogaria Moderna,RJ
4244,1464364417249095450,RETAILER 1,STORE TYPE 24,17603,"40.02,-76.35",Farmácia Econômica,RO
4245,1465467688706568358,RETAILER 6,STORE TYPE 23,71801,"33.65,-93.60",Drogaria Saúde,PR
4246,1466295502278368727,RETAILER 4,STORE TYPE 14,20012,"38.98,-77.03",Drogaria Brasil,SP
4247,1466749605815838295,RETAILER 1,STORE TYPE 24,52301,"41.79,-92.08",Farmácia Boa Saúde,ES
4248,1466755009677319208,RETAILER 6,STORE TYPE 23,24605,"37.25,-81.37",Farmácia Confiança,PR
4249,1467111030660536533,RETAILER 1,STORE TYPE 24,71202,"32.40,-92.06",Drogaria Mais Saúde,MG
4250,1467572195304160641,RETAILER 1,STORE TYPE 18,60629,"41.78,-87.71",Farmácia São João,PR
4251,1467944143710201894,RETAILER 1,STORE TYPE 24,32130,"29.17,-81.34",Drogaria Brasil,MA
4252,1468010205400575720,RETAILER 1,STORE TYPE 18,61104,"42.25,-89.08",Farmácia Bem Estar,RR
4253,1468108174621977168,RETAILER 1,STORE TYPE 18,25177,"38.37,-81.85",Drogaria Popular,RO
4254,1468484705128059087,RETAILER 6,STORE TYPE 16,47882,"39.09,-87.41",Drogaria Saúde,RJ
4255,1468565487736527489,RETAILER 1,STORE TYPE 18,61073,"42.42,-88.99",Drogaria Saúde,AC
4256,1468794716084686217,RETAILER 1,STORE TYPE 24,75980,"31.14,-94.38",Farmácia São João,AP
4257,1469058371350934391,RETAILER 7,STORE TYPE 20,5701,"43.62,-72.91",Drogaria Brasil,TO
4258,1469308298489720836,RETAILER 1,STORE TYPE 24,36608,"30.68,-88.30",Farmácia Econômica,GO
4259,1469438246878465699,RETAILER 7,STORE TYPE 20,4605,"44.67,-68.39",Farmácia Econômica,MG
4260,1469544030574397434,RETAILER 1,STORE TYPE 24,70364,"29.63,-90.68",Farmácia Vida+,PB
4261,1469547293779000234,RETAILER 6,STORE TYPE 23,76450,"33.06,-98.62",Drogaria Saúde,MA
4262,1469676458759514562,RETAILER 1,STORE TYPE 29,7462,"41.20,-74.50",Drogaria Popular,MS
4263,1469977997327846518,RETAILER 1,STORE TYPE 18,13074,"43.31,-76.55",Drogaria Popular,AM
4264,1470097084529675733,RETAILER 7,STORE TYPE 20,89147,"36.11,-115.28",Farmácia Vida+,PA
4265,1470347786076973307,RETAILER 6,STORE TYPE 23,77304,"30.33,-95.52",Farmácia Vida+,AL
4266,1470400083312083153,RETAILER 1,STORE TYPE 18,43551,"41.52,-83.57",Farmácia São João,SC
4267,1470767446081237350,RETAILER 6,STORE TYPE 23,30269,"33.39,-84.57",Farmácia São João,SP
4268,1471559406446043565,RETAILER 1,STORE TYPE 24,16249,"40.76,-79.31",Drogaria Popular,MG
4269,1471905510436806276,RETAILER 1,STORE TYPE 15,19943,"39.00,-75.61",Farmácia do Povo,MT
4270,1472078299608920460,RETAILER 1,STORE TYPE 18,2909,"41.82,-71.45",Drogaria Saúde,CE
4271,1472638049258827404,RETAILER 4,STORE TYPE 14,74055,"36.28,-95.82",Drogaria Popular,TO
4272,1472948613587655711,RETAILER 1,STORE TYPE 24,78102,"28.41,-97.71",Farmácia Econômica,RS
4273,1472968934244624494,RETAILER 6,STORE TYPE 23,15626,"40.41,-79.58",Farmácia Confiança,MG
4274,1473086230961897849,RETAILER 1,STORE TYPE 24,24439,"37.99,-79.49",Drogaria Central,PA
4275,1473422034281146912,RETAILER 1,STORE TYPE 18,45324,"39.82,-83.99",Farmácia Confiança,AL
4276,1473490231615463232,RETAILER 1,STORE TYPE 15,77539,"29.45,-95.03",Farmácia Bem Estar,PE
4277,1473686184607971580,RETAILER 1,STORE TYPE 24,44446,"41.19,-80.75",Farmácia do Povo,RN
4278,1474709225549067089,RETAILER 6,STORE TYPE 23,30101,"34.03,-84.71",Drogaria Mais Saúde,PB
4279,1474715234676913026,RETAILER 1,STORE TYPE 24,31602,"30.87,-83.34",Drogaria Brasil,PA
4280,1475979783629849992,RETAILER 1,STORE TYPE 24,77365,"30.11,-95.27",Drogaria Central,RR
4281,1476241774585929703,RETAILER 1,STORE TYPE 24,36605,"30.60,-88.09",Farmácia TopSaúde,MS
4282,1476290595190903345,RETAILER 1,STORE TYPE 24,29150,"33.87,-80.36",Drogaria Saúde,PE
4283,1476360220235060884,RETAILER 6,STORE TYPE 23,33983,"27.01,-82.02",Farmácia Bem Estar,ES
4284,1476698587889185781,RETAILER 1,STORE TYPE 24,36467,"31.28,-86.26",Farmácia Vida+,CE
4285,1477256121334214252,RETAILER 1,STORE TYPE 24,70514,"29.85,-91.55",Drogaria Popular,AC
4286,1477870874050740821,RETAILER 1,STORE TYPE 24,75402,"33.07,-96.09",Farmácia TopSaúde,RN
4287,1478196782293203758,RETAILER 1,STORE TYPE 15,24970,"37.73,-80.47",Farmácia São João,BA
4288,1478551389610519959,RETAILER 1,STORE TYPE 18,63837,"36.46,-89.99",Drogaria Moderna,MT
4289,1478562185540076625,RETAILER 1,STORE TYPE 24,49232,"41.74,-84.66",Farmácia TopSaúde,SC
4290,1479083262583290534,RETAILER 1,STORE TYPE 24,81073,"37.43,-102.71",Drogaria Popular,MT
4291,1479304091991007919,RETAILER 1,STORE TYPE 24,67401,"38.83,-97.65",Farmácia do Povo,PI
4292,1479351597024753450,RETAILER 1,STORE TYPE 24,51526,"41.37,-95.87",Farmácia do Povo,SE
4293,1479905529914000586,RETAILER 6,STORE TYPE 23,16504,"42.11,-80.05",Drogaria Viva,DF
4294,1480168131178679885,RETAILER 1,STORE TYPE 18,60660,"41.99,-87.66",Drogaria Viva,RJ
4295,1480409364751528102,RETAILER 4,STORE TYPE 14,14020,"43.00,-78.21",Drogaria Saúde,MG
4296,1480720629853548977,RETAILER 1,STORE TYPE 24,62526,"39.90,-88.99",Farmácia do Povo,RN
4297,1480826917178264734,RETAILER 4,STORE TYPE 14,10465,"40.82,-73.82",Drogaria Saúde,AM
4298,1480960645289840533,RETAILER 1,STORE TYPE 24,63077,"38.33,-90.98",Drogaria Esperança,PI
4299,1483103913247599907,RETAILER 1,STORE TYPE 24,78133,"29.89,-98.24",Drogaria Saúde,MS
4300,1483632911346349422,RETAILER 6,STORE TYPE 23,97838,"45.85,-119.29",Drogaria Viva,GO
4301,1484012936121519177,RETAILER 1,STORE TYPE 24,65668,"37.93,-93.29",Farmácia Bem Estar,GO
4302,1485054171829230240,RETAILER 1,STORE TYPE 24,28572,"35.03,-77.74",Drogaria Popular,TO
4303,1485252848031388868,RETAILER 7,STORE TYPE 20,89705,"39.11,-119.86",Farmácia Econômica,MS
4304,1485329498672703725,RETAILER 7,STORE TYPE 20,75243,"32.91,-96.74",Farmácia Vida+,SC
4305,1485449707441379295,RETAILER 1,STORE TYPE 15,5488,"44.92,-73.13",Farmácia Vida+,RJ
4306,1485674020602593823,RETAILER 1,STORE TYPE 18,28337,"34.66,-78.56",Drogaria Popular,SC
4307,1486116599431234666,RETAILER 5,STORE TYPE 06,27587,"35.98,-78.56",Drogaria Viva,DF
4308,1486143393811277407,RETAILER 1,STORE TYPE 24,32625,"29.21,-83.00",Farmácia Boa Saúde,RR
4309,1486397658028505947,RETAILER 1,STORE TYPE 24,31523,"31.23,-81.63",Farmácia do Povo,PI
4310,1486629492552034642,RETAILER 1,STORE TYPE 24,75790,"32.54,-95.64",Farmácia Vida+,ES
4311,1486838472277366515,RETAILER 1,STORE TYPE 24,43338,"40.56,-82.76",Drogaria Saúde,TO
4312,1486884601408389712,RETAILER 1,STORE TYPE 18,30260,"33.58,-84.33",Farmácia São João,CE
4313,1487057798740155061,RETAILER 1,STORE TYPE 24,39211,"32.37,-90.12",Drogaria Moderna,RN
4314,1487064794359406942,RETAILER 1,STORE TYPE 24,54470,"45.29,-90.14",Farmácia Vida+,AP
4315,1487404344010336989,RETAILER 1,STORE TYPE 24,77338,"30.01,-95.29",Drogaria Esperança,PA
4316,1487455489062170109,RETAILER 7,STORE TYPE 20,30286,"32.88,-84.33",Drogaria Moderna,ES
4317,1487609316208993598,RETAILER 1,STORE TYPE 18,24230,"36.96,-82.45",Farmácia TopSaúde,MG
4318,1487664179303286915,RETAILER 1,STORE TYPE 24,56374,"45.55,-94.46",Farmácia do Povo,AC
4319,1487671068318153286,RETAILER 4,STORE TYPE 14,84014,"40.93,-111.88",Farmácia Bem Estar,SE
4320,1487881384856995297,RETAILER 6,STORE TYPE 23,77478,"29.62,-95.61",Drogaria Central,RN
4321,1488466024092680200,RETAILER 4,STORE TYPE 14,72116,"34.80,-92.25",Farmácia do Povo,SC
4322,1488676316648995551,RETAILER 1,STORE TYPE 24,60541,"41.51,-88.53",Drogaria Popular,RR
4323,1488731398664863580,RETAILER 6,STORE TYPE 23,75407,"33.16,-96.48",Drogaria Popular,GO
4324,1488972011349834077,RETAILER 4,STORE TYPE 14,60107,"42.02,-88.18",Farmácia São João,BA
4325,1489096077390835066,RETAILER 4,STORE TYPE 14,92083,"33.20,-117.25",Drogaria Popular,MT
4326,1489221451317604003,RETAILER 1,STORE TYPE 24,15010,"40.77,-80.35",Drogaria Saúde,PE
4327,1489294128921733343,RETAILER 1,STORE TYPE 15,36420,"31.18,-86.55",Farmácia Confiança,MA
4328,1489341909787740002,RETAILER 6,STORE TYPE 23,36695,"30.63,-88.28",Farmácia do Povo,DF
4329,1489666346653454637,RETAILER 1,STORE TYPE 18,76028,"32.53,-97.31",Farmácia Bem Estar,RN
4330,1489729816557727361,RETAILER 4,STORE TYPE 14,75503,"33.51,-94.13",Farmácia Boa Saúde,ES
4331,1490168112781462674,RETAILER 6,STORE TYPE 23,33403,"26.80,-80.08",Drogaria Central,RN
4332,1491542326704485903,RETAILER 4,STORE TYPE 14,32839,"28.49,-81.41",Drogaria Esperança,SE
4333,1492163177849808854,RETAILER 6,STORE TYPE 23,8234,"39.39,-74.62",Farmácia Bem Estar,MT
4334,1492911637283393692,RETAILER 1,STORE TYPE 18,37760,"36.11,-83.46",Farmácia TopSaúde,DF
4335,1493073142153023484,RETAILER 6,STORE TYPE 23,30122,"33.77,-84.64",Drogaria Moderna,PR
4336,1493142977578097604,RETAILER 6,STORE TYPE 23,98271,"48.09,-122.24",Farmácia Boa Saúde,MG
4337,1493392539974090299,RETAILER 7,STORE TYPE 20,19145,"39.91,-75.20",Farmácia Boa Saúde,RS
4338,1493923438565853202,RETAILER 1,STORE TYPE 18,15148,"40.39,-79.80",Drogaria Viva,MG
4339,1493962555734167771,RETAILER 4,STORE TYPE 14,94086,"37.37,-122.02",Farmácia São João,MA
4340,1493994753534273569,RETAILER 1,STORE TYPE 18,47374,"39.83,-84.89",Farmácia Boa Saúde,PA
4341,1494544189782318109,RETAILER 6,STORE TYPE 23,77414,"28.91,-95.87",Farmácia TopSaúde,AL
4342,1494597892188951408,RETAILER 1,STORE TYPE 24,28117,"35.57,-80.90",Drogaria Moderna,AC
4343,1494939353636264122,RETAILER 1,STORE TYPE 24,14052,"42.77,-78.58",Drogaria Popular,MG
4344,1495765951420420090,RETAILER 1,STORE TYPE 24,16052,"40.90,-80.06",Farmácia Boa Saúde,AL
4345,1495786450421548996,RETAILER 1,STORE TYPE 24,79934,"31.95,-106.43",Farmácia do Povo,SP
4346,1496033978001091718,RETAILER 6,STORE TYPE 23,36117,"32.38,-86.15",Farmácia TopSaúde,AP
4347,1496054174830458497,RETAILER 1,STORE TYPE 24,72450,"36.08,-90.52",Farmácia Econômica,AL
4348,1496683845398760381,RETAILER 6,STORE TYPE 23,32832,"28.40,-81.19",Farmácia Vida+,SC
4349,1496851818702045827,RETAILER 6,STORE TYPE 23,75551,"33.12,-94.22",Drogaria Brasil,SC
4350,1496882531646067872,RETAILER 1,STORE TYPE 15,41141,"38.54,-83.17",Farmácia TopSaúde,RS
4351,1497375041447339801,RETAILER 1,STORE TYPE 24,16121,"41.21,-80.50",Drogaria Saúde,RJ
4352,1497484130949200788,RETAILER 1,STORE TYPE 24,75681,"31.93,-94.70",Drogaria Central,TO
4353,1497882393255144960,RETAILER 6,STORE TYPE 23,75067,"33.01,-97.00",Drogaria Brasil,RN
4354,1497975140053658789,RETAILER 1,STORE TYPE 24,52224,"42.17,-92.30",Farmácia São João,GO
4355,1498047090796380892,RETAILER 1,STORE TYPE 24,49272,"42.39,-84.35",Drogaria Saúde,CE
4356,1498136121925424828,RETAILER 4,STORE TYPE 14,11722,"40.78,-73.19",Farmácia São João,SE
4357,1498333957818377296,RETAILER 6,STORE TYPE 23,76021,"32.85,-97.13",Farmácia Econômica,GO
4358,1498409764662389531,RETAILER 4,STORE TYPE 14,70006,"30.01,-90.19",Drogaria Moderna,PR
4359,1498448264596521043,RETAILER 6,STORE TYPE 23,77642,"29.96,-93.89",Farmácia Vida+,ES
4360,1498787665660391425,RETAILER 1,STORE TYPE 24,42071,"36.62,-88.28",Drogaria Brasil,DF
4361,1499021250031952654,RETAILER 1,STORE TYPE 24,62704,"39.77,-89.68",Farmácia Vida+,AC
4362,1499081288519422280,RETAILER 6,STORE TYPE 23,43302,"40.60,-83.13",Drogaria Popular,MS
4363,1499194489325665086,RETAILER 1,STORE TYPE 24,23803,"37.21,-77.50",Farmácia Boa Saúde,PA
4364,1499317926732218536,RETAILER 1,STORE TYPE 15,70443,"30.63,-90.53",Drogaria Popular,MG
4365,1499435769570693690,RETAILER 1,STORE TYPE 18,70422,"30.73,-90.48",Drogaria Popular,MS
4366,1499565764955972997,RETAILER 1,STORE TYPE 24,46069,"40.14,-86.23",Farmácia São João,AP
4367,1500257165199185842,RETAILER 4,STORE TYPE 14,75220,"32.87,-96.88",Drogaria Saúde,AM
4368,1500326722655743015,RETAILER 4,STORE TYPE 14,91411,"34.18,-118.46",Farmácia do Povo,AC
4369,1500398969579566107,RETAILER 4,STORE TYPE 14,80202,"39.75,-105.00",Farmácia do Povo,ES
4370,1500500872993741345,RETAILER 4,STORE TYPE 14,72703,"36.12,-94.04",Drogaria Brasil,AL
4371,1500586115196683484,RETAILER 1,STORE TYPE 24,52175,"42.99,-91.83",Farmácia TopSaúde,AM
4372,1500586115196683484,RETAILER 1,STORE TYPE 18,52175,"42.99,-91.83",Drogaria Esperança,PR
4373,1500759809231713178,RETAILER 6,STORE TYPE 16,91010,"34.14,-117.96",Drogaria Brasil,RR
4374,1500845660218055398,RETAILER 6,STORE TYPE 23,76645,"32.02,-97.13",Drogaria Central,RJ
4375,1501616949585118193,RETAILER 6,STORE TYPE 23,28208,"35.23,-80.91",Drogaria Brasil,ES
4376,1502143151428171492,RETAILER 4,STORE TYPE 14,93906,"36.72,-121.63",Farmácia Boa Saúde,AC
4377,1502709078246048652,RETAILER 4,STORE TYPE 14,96003,"40.75,-122.23",Drogaria Esperança,PE
4378,1503316382116596544,RETAILER 1,STORE TYPE 24,12197,"42.61,-74.72",Drogaria Viva,AC
4379,1503481993766558597,RETAILER 1,STORE TYPE 24,36330,"31.31,-85.86",Farmácia Vida+,SC
4380,1503872911516723287,RETAILER 7,STORE TYPE 20,60618,"41.95,-87.70",Drogaria Brasil,AC
4381,1505162659454838521,RETAILER 6,STORE TYPE 23,65401,"37.90,-91.77",Farmácia Confiança,TO
4382,1505285944955555201,RETAILER 7,STORE TYPE 20,78239,"29.52,-98.36",Drogaria Popular,CE
4383,1505382916764756718,RETAILER 1,STORE TYPE 24,32071,"30.06,-82.96",Drogaria Saúde,DF
4384,1505552430966254498,RETAILER 6,STORE TYPE 23,50501,"42.49,-94.19",Farmácia Econômica,TO
4385,1505695084830023910,RETAILER 6,STORE TYPE 23,76021,"32.85,-97.13",Farmácia Boa Saúde,ES
4386,1505704865980293843,RETAILER 1,STORE TYPE 24,34482,"29.24,-82.28",Drogaria Moderna,SC
4387,1506209882109328555,RETAILER 1,STORE TYPE 18,23139,"37.55,-77.94",Farmácia Boa Saúde,SE
4388,1506521325821771620,RETAILER 1,STORE TYPE 24,25530,"38.36,-82.58",Farmácia do Povo,MT
4389,1506730984448978229,RETAILER 6,STORE TYPE 23,31029,"33.04,-83.93",Farmácia Boa Saúde,SE
4390,1507074797122205514,RETAILER 1,STORE TYPE 24,75862,"30.96,-95.33",Drogaria Central,DF
4391,1507360147094161573,RETAILER 1,STORE TYPE 24,27046,"36.50,-80.08",Drogaria Saúde,SP
4392,1507407068948737140,RETAILER 6,STORE TYPE 23,74467,"35.97,-95.39",Farmácia do Povo,PB
4393,1507609641228729455,RETAILER 1,STORE TYPE 15,76209,"33.23,-97.11",Farmácia Boa Saúde,MG
4394,1507690697177357820,RETAILER 1,STORE TYPE 18,30518,"34.13,-84.03",Drogaria Popular,MT
4395,1507916761055462399,RETAILER 6,STORE TYPE 23,86426,"35.01,-114.57",Farmácia Econômica,MT
4396,1508250813821110765,RETAILER 1,STORE TYPE 24,70528,"29.94,-91.98",Drogaria Popular,AL
4397,1508379523870350239,RETAILER 1,STORE TYPE 24,27027,"36.44,-79.99",Drogaria Moderna,RR
4398,1508395952435636355,RETAILER 1,STORE TYPE 24,70520,"30.33,-92.03",Drogaria Esperança,PR
4399,1508545209814137482,RETAILER 7,STORE TYPE 20,3060,"42.74,-71.46",Farmácia Econômica,SE
4400,1508813470566857924,RETAILER 1,STORE TYPE 24,77044,"29.91,-95.18",Drogaria Viva,RJ
4401,1509014408377171362,RETAILER 6,STORE TYPE 23,38053,"35.35,-89.95",Drogaria Brasil,RN
4402,1509024183111226788,RETAILER 1,STORE TYPE 24,36320,"31.05,-85.32",Farmácia Boa Saúde,AC
4403,1509185214081796589,RETAILER 6,STORE TYPE 23,77511,"29.38,-95.24",Drogaria Popular,PB
4404,1509214349326565171,RETAILER 7,STORE TYPE 20,52722,"41.57,-90.47",Farmácia Boa Saúde,PE
4405,1509740450256268049,RETAILER 6,STORE TYPE 03,73109,"35.43,-97.52",Drogaria Saúde,MG
4406,1509820212477541786,RETAILER 1,STORE TYPE 18,49505,"43.00,-85.64",Farmácia Econômica,PA
4407,1510343932610598017,RETAILER 1,STORE TYPE 18,23224,"37.50,-77.47",Drogaria Viva,MS
4408,1510378796086651030,RETAILER 6,STORE TYPE 23,89801,"41.25,-115.76",Drogaria Viva,SC
4409,1510533042297049726,RETAILER 1,STORE TYPE 24,32327,"30.18,-84.31",Farmácia Confiança,SE
4410,1510660641728607314,RETAILER 6,STORE TYPE 23,61571,"40.70,-89.42",Drogaria Viva,GO
4411,1510724711235609262,RETAILER 1,STORE TYPE 24,77975,"29.56,-97.08",Drogaria Saúde,AL
4412,1510835184311347186,RETAILER 1,STORE TYPE 24,76475,"32.67,-98.49",Farmácia TopSaúde,AM
4413,1511122086464556476,RETAILER 7,STORE TYPE 20,93561,"35.12,-118.49",Drogaria Esperança,GO
4414,1511174602323769835,RETAILER 6,STORE TYPE 23,99037,"47.64,-117.20",Farmácia Confiança,MG
4415,1511193268765607560,RETAILER 6,STORE TYPE 23,95823,"38.47,-121.44",Farmácia Vida+,MT
4416,1511861408320216665,RETAILER 1,STORE TYPE 24,54982,"44.07,-89.29",Drogaria Brasil,PB
4417,1511969696272449881,RETAILER 4,STORE TYPE 14,83687,"43.61,-116.53",Drogaria Moderna,PR
4418,1512736622839045595,RETAILER 6,STORE TYPE 23,97756,"44.28,-121.22",Farmácia Boa Saúde,SC
4419,1512760533096510236,RETAILER 1,STORE TYPE 24,43103,"39.73,-82.94",Farmácia Vida+,ES
4420,1512836032722856222,RETAILER 1,STORE TYPE 24,61530,"40.71,-89.26",Farmácia Boa Saúde,ES
4421,1513329597831031070,RETAILER 6,STORE TYPE 23,51031,"42.80,-96.19",Farmácia Boa Saúde,RO
4422,1514218443727104465,RETAILER 7,STORE TYPE 20,70503,"30.17,-92.06",Farmácia Boa Saúde,SC
4423,1514577435479464990,RETAILER 6,STORE TYPE 23,39367,"31.68,-88.67",Farmácia do Povo,RR
4424,1514760433894340415,RETAILER 6,STORE TYPE 23,61615,"40.71,-89.65",Drogaria Saúde,AC
4425,1514952693922744812,RETAILER 6,STORE TYPE 23,76710,"31.54,-97.20",Farmácia TopSaúde,SE
4426,1515352852256129001,RETAILER 6,STORE TYPE 16,76052,"32.99,-97.37",Farmácia Econômica,SE
4427,1515962705458894825,RETAILER 1,STORE TYPE 24,70585,"30.88,-92.41",Farmácia TopSaúde,PB
4428,1516030678996280222,RETAILER 4,STORE TYPE 14,93720,"36.86,-119.76",Farmácia Vida+,MG
4429,1516067353355896806,RETAILER 1,STORE TYPE 24,49282,"42.03,-84.40",Farmácia São João,PB
4430,1516071215839209807,RETAILER 1,STORE TYPE 15,97471,"43.22,-123.49",Farmácia Vida+,MG
4431,1516098838391598203,RETAILER 6,STORE TYPE 23,37160,"35.46,-86.48",Farmácia TopSaúde,PR
4432,1516942568308616237,RETAILER 6,STORE TYPE 23,43512,"41.30,-84.36",Drogaria Brasil,AP
4433,1517072788725191192,RETAILER 1,STORE TYPE 18,25043,"38.43,-81.00",Drogaria Saúde,MA
4434,1517209637226200637,RETAILER 1,STORE TYPE 24,95370,"37.98,-120.35",Farmácia do Povo,AC
4435,1517553045423007586,RETAILER 4,STORE TYPE 14,97477,"44.06,-123.01",Drogaria Mais Saúde,CE
4436,1517817274935921966,RETAILER 6,STORE TYPE 23,31707,"31.59,-84.21",Drogaria Moderna,ES
4437,1518841484230242691,RETAILER 1,STORE TYPE 24,77327,"30.32,-94.92",Farmácia Econômica,RJ
4438,1519091017937197168,RETAILER 1,STORE TYPE 09,40962,"37.15,-83.75",Drogaria Moderna,SC
4439,1519172407100186812,RETAILER 6,STORE TYPE 23,48187,"42.33,-83.48",Drogaria Popular,GO
4440,1519416575278594775,RETAILER 4,STORE TYPE 14,33156,"25.67,-80.30",Drogaria Viva,BA
